Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,MINT2,12,1006308,H,WAE001,5052123493578,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,HI SUMMER,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:11
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,MINT2,14,1006315,H,WAE001,5052123493585,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,HI SUMMER,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,MINT2,16,1006322,H,WAE001,5052123493592,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,HI SUMMER,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,MINT2,18,1006339,H,WAE001,5052123493608,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,HI SUMMER,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:07
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,6,1006346,H,WAE001,5052123493684,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:07
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,8,1006353,H,WAE001,5052123493691,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:07
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,10,1006360,H,WAE001,5052123493639,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,12,1006377,H,WAE001,5052123493646,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,14,1006384,H,WAE001,5052123493653,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,16,1006391,H,WAE001,5052123493660,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:10
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NAVY,18,1006407,H,WAE001,5052123493677,SREE SANTOSH EXPORTS,IND,,AUTUMN WINTER 2014,RECODE,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:09
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,6,1008838,H,WAE001,5052123496173,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:12
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,8,1008845,H,WAE001,5052123496180,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,10,1008852,H,WAE001,5052123496128,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,12,1008869,H,WAE001,5052123496135,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,14,1008876,H,WAE001,5052123496142,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:11
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,16,1008883,H,WAE001,5052123496159,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,VIOLET,18,1008890,H,WAE001,5052123496166,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,6,1012699,H,WAE001,5052123500085,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,8,1012705,H,WAE001,5052123500092,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:09
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,10,1012712,H,WAE001,5052123500030,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:09
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,12,1012729,H,WAE001,5052123500047,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,14,1012736,H,WAE001,5052123500054,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:14
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,16,1012743,H,WAE001,5052123500061,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:10
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,NVY/WIST,18,1012750,H,WAE001,5052123500078,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 2,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:07
PEGGY PIQUE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,300: Girls,3003: Pique,NVYDKLVD,4,1016079,Z,GAU035,5052123503376,FLEXIBILITY,,,,SPRING 1,300_1180,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:45
PEGGY PIQUE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,300: Girls,3003: Pique,NVYDKLVD,5,1016086,Z,GAU035,5052123503383,FLEXIBILITY,,,,SPRING 1,300_1180,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:45
PEGGY PIQUE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,300: Girls,3003: Pique,NVYDKLVD,6,1016093,Z,GAU035,5052123503390,FLEXIBILITY,,,,SPRING 1,300_1180,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:45
PEGGY PIQUE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,300: Girls,3003: Pique,NVYDKLVD,7,1016109,Z,GAU035,5052123503406,FLEXIBILITY,,,,SPRING 1,300_1180,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:45
PEGGY PIQUE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,300: Girls,3003: Pique,NVYDKLVD,8-9,1016116,Z,GAU035,5052123503413,FLEXIBILITY,,,SPRING SUMMER 2014,SPRING 1,300_1180,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:45
PEGGY PIQUE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,300: Girls,3003: Pique,NVYDKLVD,10-11,1016123,Z,GAU035,5052123503369,FLEXIBILITY,,,SPRING SUMMER 2014,SPRING 1,300_1180,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:45
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,6,1016963,H,WAJ005,5052123504304,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,8,1016970,H,WAJ005,5052123504311,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,10,1016987,H,WAJ005,5052123504250,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,12,1016994,H,WAJ005,5052123504267,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,14,1017007,H,WAJ005,5052123504274,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,16,1017014,H,WAJ005,5052123504281,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
CARYS DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6604: Dress,NVRBLWHT,18,1017021,H,WAJ005,5052123504298,ATTIRE CLOTHING LTD,,,SPRING SUMMER 2014,SPRING 1,600_9880,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
3PK CREW ANCHOR,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5741: Socks,BLUE,ONE,1023008,H,OM50-7233,5052123831875,BULENT,,,Outlet manufactured styles,,500_5062,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:54
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,6,1030150,H,WAE001,5052123838638,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:12
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,8,1030167,H,WAE001,5052123838645,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,10,1030174,H,WAE001,5052123838584,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,12,1030181,H,WAE001,5052123838591,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:09
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,14,1030198,H,WAE001,5052123838607,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:08
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,16,1030204,H,WAE001,5052123838614,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:09
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,STRSEAGL,18,1030211,H,WAE001,5052123838621,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:11
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,6,1030228,H,WAE001,5052123838706,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:11
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,8,1030235,H,WAE001,5052123838713,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:10
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,10,1030242,H,WAE001,5052123838652,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:10
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,12,1030259,H,WAE001,5052123838669,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:12
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,14,1030266,H,WAE001,5052123838676,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:11
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,16,1030273,H,WAE001,5052123838683,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:13
CREW CLASSIC POLO,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6400: Polo,PANDITSN,18,1030280,H,WAE001,5052123838690,SREE SANTOSH EXPORTS,IND,,SPRING SUMMER 2014,SPRING 1,600_9803,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:09
MULTI CHECK SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,RED,L,1100508,H,OMAB010,5052123850661,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5104,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:37
MULTI CHECK SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,RED,M,1100509,H,OMAB010,5052123850654,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5104,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:37
MULTI CHECK SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,RED,S,1100510,H,OMAB010,5052123850647,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5104,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:37
MULTI CHECK SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,RED,XL,1100511,H,OMAB010,5052123850678,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5104,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:37
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,NAVY,L,1100675,H,OMAB023,5052123852344,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:21
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,NAVY,M,1100676,H,OMAB023,5052123852337,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:21
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,NAVY,S,1100677,H,OMAB023,5052123852320,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:20
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,NAVY,XL,1100678,H,OMAB023,5052123852351,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:21
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,MARINE,L,1100679,H,OMAB023,5052123852382,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:20
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,MARINE,M,1100680,H,OMAB023,5052123852375,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:20
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,MARINE,S,1100681,H,OMAB023,5052123852368,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:20
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,MARINE,XL,1100682,H,OMAB023,5052123852399,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:20
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,SKY,L,1100683,H,OMAB023,5052123852429,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:21
CLASSIC GINGHAM SS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5201: SS Shirt,SKY,M,1100684,H,OMAB023,5052123852412,HART BROTHERS INTERNATIONAL LTD,,,Outlet manufactured styles,,500_5116,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:20
